,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,free_SO2_ratio,alcohol_surgar_ratio,sugar_acidity_ratio,fixed_acidity_ratio,wine_type_white
4362,7.1,0.2,0.27,9.6,0.037,19.0,105.0,0.99444,3.04,0.37,10.5,1,18.09523809523809,109.375,131.5068493150685,97.26027397260276,1
4363,6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,0,43.44262295081968,79.06976744186045,185.6115107913669,97.84172661870504,1
4364,7.0,0.22,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,12.5,1,30.327868852459016,135.8695652173913,127.42382271468144,96.95290858725762,1
4365,6.4,0.16,0.44,1.2,0.051,39.0,122.0,0.99058,3.11,0.75,11.3,1,31.9672131147541,941.6666666666669,18.29268292682927,97.56097560975608,1
4366,6.8,0.31,0.3,8.0,0.028,33.0,122.0,0.99164,3.13,0.63,12.6,1,27.049180327868854,157.5,112.51758087201128,95.63994374120958,1
4367,7.6,0.3,0.37,1.6,0.087,27.0,177.0,0.99438,3.09,0.5,9.8,0,15.254237288135592,612.5,20.253164556962027,96.20253164556962,1
4368,6.0,0.16,0.27,12.0,0.03,39.0,98.0,0.99402,3.15,0.34,10.8,0,39.795918367346935,90.0,194.8051948051948,97.4025974025974,1
4369,7.1,0.21,0.35,2.5,0.04,41.0,186.0,0.99128,3.32,0.56,12.5,0,22.04301075268817,500.0,34.19972640218879,97.12722298221615,1
4370,5.6,0.21,0.24,4.4,0.027,37.0,150.0,0.991,3.3,0.31,11.5,1,24.666666666666668,261.3636363636363,75.73149741824442,96.3855421686747,1
4371,7.4,0.22,0.26,8.8,0.027,23.0,112.0,0.9931,2.98,0.41,11.4,0,20.535714285714285,129.54545454545453,115.48556430446196,97.11286089238844,1
4372,6.4,0.15,0.4,1.3,0.053,61.0,146.0,0.99112,3.17,0.68,11.0,0,41.78082191780822,846.1538461538461,19.84732824427481,97.70992366412212,1
4373,6.8,0.15,0.41,12.9,0.044,79.5,182.0,0.99742,3.24,0.78,10.2,0,43.68131868131868,79.06976744186045,185.6115107913669,97.84172661870504,1
4374,6.3,0.22,0.34,1.2,0.036,32.0,96.0,0.98961,3.06,0.74,11.6,0,33.333333333333336,966.6666666666669,18.404907975460123,96.62576687116564,1
4375,7.0,0.3,0.27,1.5,0.076,24.0,145.0,0.99344,3.1,0.52,10.1,0,16.551724137931036,673.3333333333334,20.54794520547945,95.89041095890413,1
4376,6.6,0.26,0.22,18.15,0.05,23.0,139.0,0.99904,3.06,0.5,9.2,0,16.546762589928058,50.68870523415978,264.5772594752186,96.20991253644316,1
4377,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,0,14.444444444444445,69.46564885496183,169.25064599483204,96.89922480620154,1
4378,6.6,0.15,0.34,1.0,0.037,45.0,79.0,0.98949,2.96,0.5,11.7,0,56.962025316455694,1170.0,14.814814814814817,97.77777777777776,1
4379,6.7,0.34,0.43,1.6,0.041,29.0,114.0,0.99014,3.23,0.44,12.6,0,25.43859649122807,787.5,22.727272727272727,95.17045454545456,1
4380,7.7,0.35,0.46,11.8,0.088,61.0,183.0,0.99786,2.86,0.47,9.0,0,33.333333333333336,76.27118644067797,146.583850931677,95.65217391304348,1
4381,6.7,0.31,0.09,1.4,0.039,53.0,141.0,0.99206,3.12,0.44,10.1,0,37.5886524822695,721.4285714285714,19.97146932952925,95.5777460770328,1
4382,4.7,0.67,0.09,1.0,0.02,5.0,9.0,0.98722,3.3,0.34,13.6,0,55.55555555555556,1360.0,18.6219739292365,87.52327746741155,1
4383,6.3,0.2,0.18,10.6,0.045,57.0,159.0,0.99666,3.09,0.54,9.2,0,35.84905660377358,86.79245283018867,163.07692307692307,96.92307692307692,1
4384,6.6,0.28,0.23,10.4,0.049,45.0,190.0,0.99754,3.12,0.51,8.8,0,23.68421052631579,84.61538461538463,151.1627906976744,95.93023255813954,1
4385,8.5,0.18,0.3,1.1,0.028,34.0,95.0,0.99272,2.83,0.36,10.0,0,35.78947368421053,909.090909090909,12.672811059907836,97.926267281106,1
4386,6.5,0.35,0.38,7.4,0.036,20.0,196.0,0.99712,3.47,0.48,9.1,0,10.20408163265306,122.97297297297295,108.02919708029198,94.89051094890512,1
4387,6.8,0.22,0.26,1.2,0.041,29.0,182.0,0.99104,3.04,0.35,11.2,0,15.934065934065934,933.3333333333334,17.094017094017094,96.86609686609688,1
4388,6.3,0.18,0.24,3.4,0.053,20.0,119.0,0.99373,3.11,0.52,9.2,0,16.80672268907563,270.5882352941176,52.46913580246914,97.22222222222224,1
4389,6.6,0.3,0.45,8.0,0.038,54.0,200.0,0.9956,3.18,0.48,9.5,0,27.0,118.75,115.94202898550724,95.65217391304348,1
4390,6.3,0.34,0.27,2.5,0.024,40.0,152.0,0.99095,3.35,0.6,11.9,1,26.31578947368421,476.0,37.65060240963856,94.87951807228916,1
4391,7.7,0.3,0.23,2.0,0.068,28.0,138.0,0.99382,3.11,0.62,9.8,0,20.28985507246377,490.00000000000006,25.0,96.25,1
4392,7.7,0.31,0.23,2.0,0.069,29.0,134.0,0.99382,3.11,0.62,9.8,0,21.64179104477612,490.00000000000006,24.968789013732835,96.1298377028714,1
4393,5.7,0.265,0.28,6.9,0.036,46.0,150.0,0.99299,3.36,0.44,10.8,1,30.666666666666668,156.52173913043478,115.674769488684,95.5574182732607,1
4394,5.4,0.255,0.33,1.2,0.051,29.0,122.0,0.99048,3.37,0.66,11.3,0,23.770491803278688,941.6666666666669,21.220159151193634,95.49071618037136,1
4395,6.6,0.26,0.28,9.4,0.028,13.0,121.0,0.99254,3.17,0.34,12.1,0,10.743801652892564,128.72340425531914,137.0262390670554,96.20991253644316,1
4396,4.8,0.17,0.28,2.9,0.03,22.0,111.0,0.9902,3.38,0.34,11.3,1,19.81981981981982,389.65517241379314,58.35010060362173,96.579476861167,1
4397,6.2,0.2,0.33,5.4,0.028,21.0,75.0,0.99012,3.36,0.41,13.5,1,28.0,250.0,84.375,96.875,1
4398,7.5,0.28,0.41,1.3,0.044,11.0,126.0,0.99293,3.28,0.45,10.3,0,8.73015873015873,792.3076923076923,16.709511568123393,96.40102827763496,1
4399,6.2,0.22,0.2,20.8,0.035,58.0,184.0,1.00022,3.11,0.53,9.0,0,31.52173913043478,43.26923076923077,323.98753894081,96.57320872274144,1
4400,7.0,0.34,0.26,10.3,0.041,51.0,166.0,0.99382,3.08,0.35,11.6,0,30.72289156626506,112.62135922330096,140.32697547683924,95.36784741144416,1
4401,6.5,0.19,0.34,1.6,0.029,39.0,116.0,0.98954,3.21,0.68,12.5,0,33.62068965517241,781.25,23.916292974588934,97.15994020926756,1
4402,6.0,0.21,0.29,13.1,0.042,28.0,125.0,0.99936,3.39,0.45,8.6,0,22.4,65.64885496183206,210.9500805152979,96.61835748792272,1
4403,6.1,0.22,0.46,1.8,0.16,34.0,74.0,0.9884,3.19,0.33,13.4,0,45.94594594594594,744.4444444444445,28.48101265822785,96.51898734177216,1
4404,6.5,0.32,0.48,8.0,0.026,18.0,88.0,0.99144,3.22,0.79,12.7,0,20.454545454545453,158.75,117.30205278592376,95.30791788856304,1
4405,7.1,0.21,0.72,1.6,0.167,65.0,120.0,0.99324,2.97,0.51,9.2,0,54.16666666666666,574.9999999999999,21.887824897400822,97.12722298221615,1
4406,5.6,0.26,0.18,1.4,0.034,18.0,135.0,0.99174,3.32,0.35,10.2,0,13.333333333333334,728.5714285714286,23.89078498293516,95.56313993174062,1
4407,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,1,19.463087248322147,61.22448979591837,205.5944055944056,97.90209790209788,1
4408,7.4,0.27,0.28,1.8,0.04,45.0,121.0,0.99043,3.02,0.4,11.9,0,37.1900826446281,661.1111111111111,23.46805736636245,96.47979139504564,1
4409,6.8,0.22,0.3,10.6,0.07,67.0,194.0,0.99654,2.89,0.42,9.0,0,34.5360824742268,84.90566037735849,150.997150997151,96.86609686609688,1
4410,6.2,0.24,0.25,12.5,0.055,47.0,134.0,0.99758,3.3,0.51,9.0,0,35.07462686567164,72.0,194.0993788819876,96.27329192546584,1
4411,6.3,0.28,0.29,6.8,0.051,40.0,143.0,0.99374,3.43,0.59,11.0,0,27.972027972027973,161.76470588235296,103.34346504559272,95.74468085106383,1
4412,5.5,0.17,0.23,2.9,0.039,10.0,108.0,0.99243,3.28,0.5,10.0,0,9.25925925925926,344.82758620689657,51.14638447971782,97.00176366843034,1
4413,6.5,0.26,0.34,1.4,0.04,25.0,184.0,0.99216,3.29,0.46,10.7,0,13.58695652173913,764.2857142857143,20.710059171597635,96.15384615384616,1
4414,6.6,0.27,0.33,1.4,0.042,24.0,183.0,0.99215,3.29,0.46,10.7,0,13.114754098360656,764.2857142857143,20.378457059679768,96.0698689956332,1
4415,5.4,0.46,0.15,2.1,0.026,29.0,130.0,0.98953,3.39,0.77,13.4,1,22.307692307692307,638.0952380952381,35.83617747440273,92.15017064846415,1
4416,7.8,0.19,0.32,7.4,0.015,47.0,124.0,0.99278,2.99,0.39,11.0,0,37.903225806451616,148.64864864864865,92.61576971214018,97.62202753441802,1
4417,7.8,0.2,0.32,5.0,0.016,31.0,101.0,0.99186,2.99,0.39,11.0,0,30.69306930693069,220.0,62.5,97.5,1
4418,6.1,0.17,0.28,2.5,0.028,22.0,98.0,0.99072,3.16,0.37,11.1,1,22.448979591836736,444.0,39.87240829346093,97.28867623604468,1
4419,7.4,0.2,0.35,6.1,0.025,10.0,40.0,0.99244,2.79,0.52,10.9,0,25.0,178.68852459016395,80.26315789473684,97.36842105263158,1
4420,6.7,0.39,0.24,2.7,0.017,22.0,80.0,0.99084,3.03,0.37,11.5,0,27.5,425.9259259259259,38.08180535966149,94.49929478138225,1
4421,6.9,0.4,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,9.4,0,31.72043010752688,72.86821705426357,176.71232876712327,94.52054794520546,1
4422,6.3,0.24,0.29,13.7,0.035,53.0,134.0,0.99567,3.17,0.38,10.6,0,39.55223880597015,77.37226277372262,209.48012232415903,96.3302752293578,1
4423,7.4,0.27,0.31,2.4,0.014,15.0,143.0,0.99094,3.03,0.65,12.0,0,10.48951048951049,500.0,31.290743155149936,96.47979139504564,1
4424,6.1,0.27,0.28,9.8,0.042,61.0,125.0,0.99532,3.14,0.42,10.2,0,48.8,104.0816326530612,153.8461538461539,95.7613814756672,1
4425,5.0,0.61,0.12,1.3,0.009,65.0,100.0,0.9874,3.26,0.37,13.5,0,65.0,1038.4615384615383,23.1729055258467,89.12655971479501,1
4426,6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.99794,3.31,0.58,9.7,0,24.596774193548388,80.16528925619834,169.9438202247191,94.1011235955056,1
4427,6.5,0.33,0.28,6.1,0.018,41.0,103.0,0.99122,3.24,0.32,12.2,0,39.80582524271845,200.0,89.31185944363104,95.1683748169839,1
4428,6.9,0.33,0.31,7.7,0.04,29.0,135.0,0.99226,3.11,0.57,12.3,0,21.48148148148148,159.74025974025977,106.50069156293222,95.43568464730288,1
4429,6.3,0.15,0.3,1.4,0.022,38.0,100.0,0.99099,3.42,0.57,11.4,1,38.0,814.2857142857143,21.705426356589147,97.67441860465117,1
4430,6.5,0.32,0.45,7.7,0.022,31.0,97.0,0.99134,3.2,0.7,12.7,1,31.95876288659794,164.93506493506493,112.9032258064516,95.30791788856304,1
4431,7.4,0.25,0.29,6.8,0.02,31.0,113.0,0.99338,3.13,0.29,10.8,0,27.43362831858407,158.8235294117647,88.88888888888889,96.73202614379085,1
4432,7.6,0.27,0.3,9.2,0.018,23.0,96.0,0.9938,3.08,0.29,11.0,0,23.95833333333333,119.56521739130436,116.89961880559083,96.569250317662,1
4433,6.4,0.27,0.45,8.3,0.05,52.0,196.0,0.9955,3.18,0.48,9.5,0,26.53061224489796,114.4578313253012,124.4377811094453,95.952023988006,1
4434,6.5,0.25,0.27,17.4,0.064,29.0,140.0,0.99776,3.2,0.49,10.1,0,20.714285714285715,58.04597701149426,257.77777777777777,96.29629629629628,1
4435,5.6,0.19,0.31,2.7,0.027,11.0,100.0,0.98964,3.46,0.4,13.2,1,11.0,488.88888888888886,46.63212435233161,96.71848013816926,1
4436,7.4,0.29,0.48,12.8,0.037,61.5,182.0,0.99808,3.02,0.34,8.8,0,33.79120879120879,68.75,166.4499349804941,96.22886866059818,1
4437,6.4,0.34,0.44,8.2,0.043,54.0,201.0,0.99551,3.18,0.48,9.5,0,26.86567164179105,115.85365853658536,121.66172106824924,94.95548961424332,1
4438,6.6,0.27,0.52,8.1,0.044,53.0,202.0,0.99548,3.18,0.48,9.5,0,26.23762376237624,117.28395061728396,117.9039301310044,96.0698689956332,1
4439,6.6,0.26,0.52,8.2,0.047,52.0,191.0,0.99541,3.16,0.47,9.5,0,27.225130890052355,115.85365853658536,119.533527696793,96.20991253644316,1
4440,6.5,0.26,0.5,8.0,0.051,46.0,197.0,0.99536,3.18,0.47,9.5,0,23.3502538071066,118.75,118.3431952662722,96.15384615384616,1
4441,6.8,0.25,0.3,11.8,0.043,53.0,133.0,0.99524,3.03,0.58,10.4,0,39.849624060150376,88.13559322033898,167.3758865248227,96.45390070921988,1
4442,6.3,0.32,0.26,12.0,0.049,63.0,170.0,0.9961,3.14,0.55,9.9,0,37.05882352941177,82.5,181.2688821752266,95.16616314199396,1
4443,5.5,0.24,0.45,1.7,0.046,22.0,113.0,0.99224,3.22,0.48,10.0,0,19.469026548672566,588.2352941176471,29.61672473867596,95.81881533101046,1
4444,6.6,0.13,0.29,13.9,0.056,33.0,95.0,0.99702,3.17,0.39,9.4,0,34.73684210526316,67.62589928057554,206.53789004457653,98.06835066864784,1
4445,7.0,0.39,0.21,10.7,0.098,13.0,91.0,0.99657,3.03,0.47,9.3,0,14.285714285714286,86.9158878504673,144.79025710419486,94.72259810554804,1
4446,7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9,0,15.217391304347826,545.0,24.660912453760787,97.41060419235512,1
4447,7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.57,11.4,0,11.864406779661016,518.1818181818181,30.136986301369863,95.89041095890413,1
4448,8.1,0.2,0.3,1.3,0.036,7.0,49.0,0.99242,2.99,0.73,10.3,0,14.285714285714286,792.3076923076923,15.66265060240964,97.59036144578316,1
4449,8.3,0.18,0.3,1.1,0.033,20.0,57.0,0.99109,3.02,0.51,11.0,0,35.08771929824562,1000.0,12.971698113207548,97.87735849056604,1
4450,7.2,0.17,0.34,6.4,0.042,16.0,111.0,0.99278,2.99,0.4,10.8,0,14.414414414414416,168.75,86.83853459972863,97.69335142469473,1
4451,6.8,0.21,0.62,6.4,0.041,7.0,113.0,0.99358,2.96,0.59,10.2,0,6.1946902654867255,159.37499999999997,91.2981455064194,97.0042796005706,1
4452,6.9,0.21,0.62,6.3,0.042,7.0,109.0,0.99358,2.96,0.59,10.2,0,6.422018348623853,161.9047619047619,88.60759493670885,97.0464135021097,1
4453,6.8,0.26,0.34,15.1,0.06,42.0,162.0,0.99705,3.24,0.52,10.5,0,25.925925925925927,69.5364238410596,213.88101983002835,96.3172804532578,1
4454,7.2,0.28,0.38,2.0,0.052,23.0,156.0,0.9912,3.13,0.52,11.1,0,14.743589743589745,555.0,26.7379679144385,96.2566844919786,1
4455,7.4,0.34,0.28,12.1,0.049,31.0,149.0,0.99677,3.22,0.49,10.3,0,20.80536912751678,85.12396694214877,156.33074935400515,95.60723514211888,1
4456,6.3,0.43,0.32,8.8,0.042,18.0,106.0,0.99172,3.28,0.33,12.9,1,16.9811320754717,146.5909090909091,130.75780089153048,93.6106983655275,1
4457,6.8,0.41,0.3,8.8,0.045,28.0,131.0,0.9953,3.12,0.59,9.9,0,21.37404580152672,112.5,122.05270457697644,94.31345353675452,1
4458,6.3,0.4,0.24,5.1,0.036,43.0,131.0,0.99186,3.24,0.44,11.3,0,32.82442748091603,221.5686274509804,76.11940298507461,94.02985074626864,1
4459,5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,0,30.0,169.11764705882354,124.77064220183487,93.57798165137616,1
4460,6.3,0.3,0.2,3.7,0.039,34.0,132.0,0.99158,3.0,0.38,10.7,0,25.75757575757576,289.1891891891892,56.06060606060606,95.45454545454544,1
4461,6.9,0.28,0.28,12.2,0.042,52.0,139.0,0.99522,3.03,0.56,10.4,0,37.410071942446045,85.24590163934427,169.91643454038996,96.10027855153204,1
4462,7.0,0.33,0.28,5.7,0.033,39.0,204.0,0.99176,3.17,0.64,12.5,0,19.11764705882353,219.29824561403507,77.76261937244202,95.49795361527968,1
4463,6.7,0.26,0.49,8.1,0.052,48.0,197.0,0.99558,3.19,0.48,9.5,0,24.365482233502537,117.28395061728396,116.3793103448276,96.26436781609196,1
4464,7.3,0.24,0.3,2.5,0.042,31.0,104.0,0.9911,3.05,0.56,11.3,1,29.807692307692307,452.0,33.15649867374005,96.81697612732096,1
4465,6.7,0.46,0.21,4.0,0.034,12.0,88.0,0.99016,3.26,0.54,13.0,0,13.636363636363637,325.0,55.865921787709496,93.5754189944134,1
4466,5.1,0.23,0.18,1.0,0.053,13.0,99.0,0.98956,3.22,0.39,11.5,0,13.131313131313131,1150.0,18.76172607879925,95.68480300187616,1
4467,7.1,0.44,0.23,5.8,0.035,24.0,100.0,0.99062,3.15,0.57,13.2,1,24.0,227.58620689655172,76.92307692307692,94.16445623342176,1
4468,4.8,0.26,0.23,10.6,0.034,23.0,111.0,0.99274,3.46,0.28,11.5,1,20.72072072072072,108.49056603773585,209.48616600790515,94.8616600790514,1
4469,6.8,0.31,0.19,3.5,0.086,30.0,130.0,0.993,2.83,0.44,9.6,0,23.07692307692308,274.2857142857143,49.226441631504926,95.63994374120958,1
4470,7.0,0.15,0.29,16.4,0.058,45.0,110.0,0.9978,3.15,0.37,9.7,0,40.90909090909091,59.14634146341463,229.37062937062933,97.90209790209788,1
4471,6.5,0.41,0.22,4.8,0.052,49.0,142.0,0.9946,3.14,0.62,9.2,0,34.50704225352113,191.66666666666663,69.46454413892909,94.06657018813314,1
4472,6.2,0.31,0.23,3.3,0.052,34.0,113.0,0.99429,3.16,0.48,8.4,0,30.08849557522124,254.54545454545456,50.69124423963134,95.23809523809524,1
4473,8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.99002,3.0,0.45,12.4,0,39.80582524271845,1033.3333333333337,14.510278113663846,96.73518742442565,1
4474,6.7,0.37,0.25,2.5,0.028,24.0,84.0,0.9909,3.14,0.36,11.7,0,28.571428571428573,468.0,35.36067892503536,94.76661951909476,1
4475,6.6,0.21,0.5,8.7,0.036,41.0,191.0,0.99294,2.96,0.56,11.0,0,21.46596858638744,126.4367816091954,127.7533039647577,96.91629955947135,1
4476,7.5,0.26,0.31,1.6,0.032,36.0,109.0,0.99044,2.97,0.43,11.9,0,33.027522935779814,743.75,20.61855670103093,96.64948453608248,1
4477,7.5,0.34,0.28,4.0,0.028,46.0,100.0,0.98958,3.2,0.5,13.2,1,46.0,330.0,51.02040816326531,95.66326530612244,1
4478,6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9986,3.26,0.54,9.1,0,20.454545454545453,56.17283950617284,241.07142857142856,95.23809523809524,1
4479,6.7,0.24,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,12.6,0,18.34862385321101,140.0,129.6829971181556,96.54178674351584,1
4480,7.1,0.39,0.79,1.4,0.194,23.0,90.0,0.99212,3.17,0.46,10.5,0,25.55555555555556,750.0,18.69158878504673,94.79305740987984,1
4481,8.2,0.31,0.43,7.0,0.047,18.0,87.0,0.99628,3.23,0.64,10.6,0,20.6896551724138,151.42857142857142,82.25616921269095,96.3572267920094,1
4482,5.9,0.17,0.29,3.1,0.03,32.0,123.0,0.98913,3.41,0.33,13.7,1,26.016260162601625,441.9354838709677,51.07084019769357,97.1993410214168,1
4483,5.9,0.2,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,12.0,0,40.86021505376344,800.0,24.590163934426226,96.72131147540983,1
4484,6.6,0.32,0.26,4.6,0.031,26.0,120.0,0.99198,3.4,0.73,12.5,1,21.666666666666668,271.7391304347826,66.47398843930635,95.3757225433526,1
4485,5.9,0.12,0.27,4.8,0.03,40.0,110.0,0.99226,3.55,0.68,12.1,0,36.36363636363637,252.08333333333331,79.73421926910298,98.00664451827242,1
4486,5.9,0.18,0.29,4.6,0.032,68.0,137.0,0.99159,3.21,0.38,11.3,0,49.63503649635037,245.6521739130435,75.6578947368421,97.03947368421052,1
4487,5.4,0.17,0.27,2.7,0.049,28.0,104.0,0.99224,3.46,0.55,10.3,0,26.923076923076923,381.4814814814815,48.47396768402154,96.94793536804308,1
4488,6.1,0.21,0.3,6.3,0.039,47.0,136.0,0.99068,3.27,0.31,12.7,0,34.55882352941177,201.5873015873016,99.84152139461172,96.67194928684629,1
4489,7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2,0,25.120772946859905,127.77777777777776,95.36423841059604,96.68874172185431,1
4490,6.2,0.22,0.3,12.4,0.054,108.0,152.0,0.99728,3.1,0.47,9.5,0,71.05263157894737,76.61290322580645,193.14641744548288,96.57320872274144,1
4491,6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,0,56.0,153.03030303030303,97.48892171344166,96.01181683899556,1
4492,6.6,0.39,0.22,4.0,0.038,17.0,98.0,0.99018,3.25,0.53,13.0,1,17.346938775510203,325.0,57.22460658082976,94.42060085836911,1
4493,6.0,0.31,0.38,4.8,0.04,41.0,101.0,0.98968,3.24,0.56,13.1,0,40.59405940594059,272.9166666666667,76.06973058637084,95.08716323296356,1
4494,8.4,0.23,0.32,1.3,0.048,59.0,113.0,0.99178,3.1,0.55,11.0,0,52.21238938053097,846.1538461538461,15.063731170336036,97.33487833140208,1
4495,6.0,0.22,0.25,11.1,0.056,112.0,177.0,0.9961,3.08,0.36,9.4,0,63.27683615819209,84.68468468468468,178.4565916398714,96.4630225080386,1
4496,6.1,0.23,0.27,9.8,0.055,74.0,134.0,0.99534,3.16,0.4,10.2,0,55.223880597014926,104.0816326530612,154.8183254344392,96.36650868878355,1
4497,7.3,0.36,0.54,13.3,0.054,63.0,193.0,0.99864,3.06,0.49,8.6,0,32.64248704663213,64.66165413533834,173.62924281984334,95.30026109660574,1
4498,7.6,0.37,0.51,11.7,0.094,58.0,181.0,0.99776,2.91,0.51,9.0,0,32.04419889502763,76.92307692307693,146.80050188205772,95.35759096612296,1
4499,6.7,0.26,0.51,8.0,0.062,50.0,194.0,0.99545,3.13,0.5,9.6,0,25.77319587628866,120.0,114.94252873563218,96.26436781609196,1
4500,7.4,0.22,0.27,1.6,0.057,45.0,98.0,0.99299,3.29,0.44,9.9,1,45.91836734693877,618.75,20.99737532808399,97.11286089238844,1
4501,6.1,0.22,0.28,16.55,0.059,54.0,135.0,0.99665,3.2,0.38,10.5,0,40.0,63.4441087613293,261.8670886075949,96.51898734177216,1
4502,7.1,0.28,0.31,1.5,0.053,20.0,98.0,0.99069,3.15,0.5,11.4,0,20.40816326530612,760.0,20.32520325203252,96.2059620596206,1
4503,6.5,0.35,0.31,10.2,0.069,58.0,170.0,0.99692,3.18,0.49,9.4,0,34.11764705882353,92.15686274509804,148.90510948905109,94.89051094890512,1
4504,6.8,0.73,0.2,6.6,0.054,25.0,65.0,0.99324,3.12,0.28,11.1,0,38.46153846153846,168.1818181818182,87.64940239043825,90.3054448871182,1
4505,6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,0,37.83783783783784,50.0,283.43949044585986,95.54140127388534,1
4506,7.1,0.2,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,10.8,0,21.705426356589147,720.0,20.54794520547945,97.26027397260276,1
4507,6.8,0.33,0.31,7.4,0.045,34.0,143.0,0.99226,3.06,0.55,12.2,0,23.776223776223777,164.86486486486487,103.78681626928471,95.37166900420758,1
4508,7.2,0.24,0.36,2.0,0.029,21.0,63.0,0.99076,3.13,0.63,12.5,0,33.333333333333336,625.0,26.881720430107524,96.77419354838707,1
4509,6.2,0.27,0.26,12.1,0.046,43.0,127.0,0.9951,3.16,0.37,10.8,0,33.85826771653543,89.25619834710744,187.01700154559504,95.82689335394126,1
4510,6.4,0.38,0.26,8.2,0.043,28.0,98.0,0.99234,2.99,0.31,11.4,0,28.571428571428573,139.02439024390245,120.94395280235986,94.3952802359882,1
4511,6.0,0.21,0.3,8.7,0.036,47.0,127.0,0.99368,3.18,0.39,10.6,0,37.00787401574803,121.83908045977012,140.0966183574879,96.61835748792272,1
4512,7.0,0.34,0.1,3.5,0.044,17.0,63.0,0.9937,3.01,0.39,9.2,0,26.984126984126984,262.85714285714283,47.68392370572207,95.36784741144416,1
4513,5.9,0.435,0.16,6.4,0.031,21.0,134.0,0.99151,3.24,0.46,12.2,0,15.671641791044776,190.625,101.026045777427,93.1333859510655,1
4514,7.0,0.25,0.33,2.1,0.021,17.0,76.0,0.99021,3.26,0.45,12.3,0,22.36842105263158,585.7142857142857,28.96551724137931,96.55172413793105,1
4515,6.7,0.26,0.29,7.7,0.038,40.0,179.0,0.99479,3.23,0.56,10.4,0,22.3463687150838,135.06493506493507,110.63218390804596,96.26436781609196,1
4516,7.0,0.24,0.3,12.3,0.035,72.0,172.0,0.9954,2.99,0.57,10.4,0,41.86046511627907,84.55284552845528,169.88950276243094,96.68508287292818,1
4517,8.5,0.23,0.34,1.3,0.035,54.0,110.0,0.99176,3.07,0.55,11.0,1,49.09090909090909,846.1538461538461,14.891179839633446,97.36540664375715,1
4518,4.8,0.65,0.12,1.1,0.013,4.0,10.0,0.99246,3.32,0.36,13.5,0,40.0,1227.2727272727273,20.18348623853211,88.07339449541284,1
4519,6.1,0.22,0.38,2.8,0.144,12.0,65.0,0.9908,2.95,0.64,11.4,0,18.46153846153846,407.1428571428572,44.30379746835443,96.51898734177216,1
4520,5.8,0.27,0.26,3.5,0.071,26.0,69.0,0.98994,3.1,0.38,11.5,0,37.68115942028985,328.57142857142856,57.66062602965403,95.55189456342669,1
4521,5.0,0.455,0.18,1.9,0.036,33.0,106.0,0.98746,3.21,0.83,14.0,1,31.132075471698112,736.8421052631579,34.83043079743355,91.6590284142988,1
4522,6.5,0.33,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,12.5,1,38.63636363636363,328.94736842105266,55.63689604685212,95.1683748169839,1
4523,6.7,0.31,0.3,2.4,0.038,30.0,83.0,0.98867,3.09,0.36,12.8,1,36.14457831325301,533.3333333333334,34.236804564907274,95.5777460770328,1
4524,6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,11.2,1,32.608695652173914,233.33333333333331,72.83763277693475,94.08194233687404,1
4525,7.1,0.37,0.3,6.2,0.04,49.0,139.0,0.99021,3.17,0.27,13.6,0,35.25179856115108,219.3548387096774,82.99866131191433,95.04685408299866,1
4526,7.2,0.23,0.82,1.3,0.149,70.0,109.0,0.99304,2.93,0.42,9.2,0,64.22018348623853,707.6923076923076,17.496635262449526,96.90444145356662,1
4527,7.2,0.25,0.32,1.5,0.054,24.0,105.0,0.99154,3.17,0.48,11.1,0,22.857142857142858,740.0,20.13422818791946,96.64429530201342,1
4528,4.7,0.455,0.18,1.9,0.036,33.0,106.0,0.98746,3.21,0.83,14.0,1,31.132075471698112,736.8421052631579,36.85741998060136,91.17361784675072,1
4529,6.2,0.28,0.51,7.9,0.056,49.0,206.0,0.9956,3.18,0.52,9.4,0,23.78640776699029,118.9873417721519,121.91358024691355,95.679012345679,1
